taxon,groups,weights,weight_basis,confidence,catch_tonnes,SPPR_1986,SPPR_1995_TE0.1,SPPR_1995_TEmean,Ulanowicz_globalTEmean,Ulanowicz_TE,EwE_TE_noEE,EwE_TE_EE,SPPR_2015,new_TE_noEEfix,new_TE_EEfix,new_GE,new_WithEgestion,sym_TE_asPP,sym_TE_asDC,sym_GE_asPP,sym_GE_asDC,sym_WithEgestion_asPP,sym_WithEgestion_asDC,MC_new_GE,MC_new_TE_EEfix
Haemulidae,Med Benthic Carnivores,1.000000,single,medium,297741.769,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,120.801970,213.813007
Dussumieria acuta,Clupeids,1.000000,single,high,286827.713,106.362581,88.561632,21.920534,63.185331,125.502905,125.502905,122.867344,135.671609,135.671609,135.671609,106.962478,52.045425,135.671609,135.671609,106.962478,106.962478,52.045425,52.045425,110.161718,144.774380
Terapon jarbua,Small Benthic Carnivores,1.000000,single,high,273611.23,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.428786,169.279514
Auxis,Tunas,1.000000,single,high,272238.117,106.362581,1377.951482,145.091076,354.016089,804.627355,818.101111,575.125081,970.782826,970.782826,970.782826,487.056907,182.863315,970.782826,970.782826,487.056907,487.056907,182.863315,182.863315,514.978542,1083.073415
Epinephelus coioides,Large Benthic Carnivores,1.000000,single,high,267299.206,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Platycephalus indicus,Med Benthic Carnivores,1.000000,single,high,264488.126,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,120.801970,213.813007
Pomadasys,Med Benthic Carnivores,1.000000,single,medium,252688.878,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,120.801970,213.813007
Argyrops spinifer,Large Benthic Carnivores,1.000000,single,medium,244003.284,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Chirocentrus dorab,Large Benthopelagics,1.000000,single,high,242710.759,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1176.051346,2155.084899
Lethrinus,Large Benthic Carnivores,1.000000,single,medium,238933.239,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Lutjanus johnii,Large Benthic Carnivores,1.000000,single,high,237801.891,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Sardinella albella,Clupeids,1.000000,single,high,231004.025,106.362581,88.561632,21.920534,63.185331,125.502905,125.502905,122.867344,135.671609,135.671609,135.671609,106.962478,52.045425,135.671609,135.671609,106.962478,106.962478,52.045425,52.045425,110.161718,144.774380
Glaucostegus granulatus,Skates & Rays,1.000000,single,high,229434.994,106.362581,378.025577,59.545879,236.053692,2128.450324,2171.723686,1300.862488,3126.185669,3126.185669,3126.185669,887.634307,357.542004,3126.185669,3126.185669,887.634307,887.634307,357.542004,357.542004,926.257871,3406.854319
Monacanthidae,Med Benthic Carnivores,1.000000,single,medium,227653.12,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,120.801970,213.813007
Lutjanus argentimaculatus,Large Benthic Carnivores,1.000000,single,high,227215.897,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Chiloscyllium arabicum,Sharks,1.000000,single,high,226034.241,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1647.369658,4507.362005
Trichiuridae,Large Benthopelagics,1.000000,single,high,219970.514,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1176.051346,2155.084899
Himantura uarnak,Skates & Rays,1.000000,single,high,219472.657,106.362581,378.025577,59.545879,236.053692,2128.450324,2171.723686,1300.862488,3126.185669,3126.185669,3126.185669,887.634307,357.542004,3126.185669,3126.185669,887.634307,887.634307,357.542004,357.542004,926.257871,3406.854319
Saurida,Large Benthic Carnivores,1.000000,single,high,216227.077,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Planiliza klunzingeri,Benthic Omnivores,1.000000,single,medium,204391.031,106.362581,34.853983,11.533933,23.954598,122.110584,122.110584,119.668372,234.326211,234.326211,234.326211,32.574396,28.191927,234.326211,234.326211,32.574396,32.574396,28.191927,28.191927,34.709256,257.012260
Scomberomorus,Large Pelagics,1.000000,single,high,197932.365,106.362581,1182.417917,130.579526,655.098468,848.885192,883.261112,865.595889,1961.116323,1961.116323,1961.116323,1097.797369,300.803420,1961.116323,1961.116323,1097.797369,1097.797369,300.803420,300.803420,1171.907330,2200.248768
Istiophorus platypterus,Large Pelagics,1.000000,single,medium,196434.733,106.362581,1182.417917,130.579526,655.098468,848.885192,883.261112,865.595889,1961.116323,1961.116323,1961.116323,1097.797369,300.803420,1961.116323,1961.116323,1097.797369,1097.797369,300.803420,300.803420,1171.907330,2200.248768
Megalaspis cordyla,Large Benthopelagics,1.000000,single,high,194005.619,106.362581,1254.298198,135.995167,530.875777,1013.570171,1067.730872,1046.376254,1918.226529,1918.226529,1918.226529,1111.682878,334.624507,1918.226529,1918.226529,1111.682878,1111.682878,334.624507,334.624507,1176.051346,2155.084899
Placuna placenta,Heterotrophic Benthos,1.000000,single,high,192426.309,106.362581,19.947374,7.853921,13.270207,123.888042,123.888042,15.362117,260.720597,260.720597,260.720597,19.314018,17.703696,260.720597,260.720597,19.314018,19.314018,17.703696,17.703696,20.650834,285.015306
Lutjanus,Large Benthic Carnivores,1.000000,single,high,184885.938,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Metapenaeus affinis,Shrimps,1.000000,single,high,182866.479,106.362581,102.724644,24.278186,49.254496,47.332503,47.332503,46.385853,49.861086,49.861086,49.861086,41.277787,24.793452,49.861086,49.861086,41.277787,41.277787,24.793452,24.793452,43.911832,53.473570
Muraenesox cinereus,Large Benthic Carnivores,1.000000,single,medium,182170.603,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Muraenesocidae,Large Benthic Carnivores,1.000000,single,medium,177375.69,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Auxis thazard,Tunas,1.000000,single,high,158185.19,106.362581,1377.951482,145.091076,354.016089,804.627355,818.101111,575.125081,970.782826,970.782826,970.782826,487.056907,182.863315,970.782826,970.782826,487.056907,487.056907,182.863315,182.863315,514.978542,1083.073415
Lutjanus malabaricus,Large Benthic Carnivores,1.000000,single,high,156925.384,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Congresox talabonoides,Large Benthic Carnivores,1.000000,single,medium,155152.444,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Lethrinus lentjan,Large Benthic Carnivores,1.000000,single,medium,151936.47,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Parapenaeopsis stylifera,Shrimps,1.000000,single,high,150093.177,106.362581,102.724644,24.278186,49.254496,47.332503,47.332503,46.385853,49.861086,49.861086,49.861086,41.277787,24.793452,49.861086,49.861086,41.277787,41.277787,24.793452,24.793452,43.911832,53.473570
Aetobatus narinari,Skates & Rays,1.000000,single,high,144068.978,106.362581,378.025577,59.545879,236.053692,2128.450324,2171.723686,1300.862488,3126.185669,3126.185669,3126.185669,887.634307,357.542004,3126.185669,3126.185669,887.634307,887.634307,357.542004,357.542004,926.257871,3406.854319
Pastinachus sephen,Skates & Rays,1.000000,single,high,138037.711,106.362581,378.025577,59.545879,236.053692,2128.450324,2171.723686,1300.862488,3126.185669,3126.185669,3126.185669,887.634307,357.542004,3126.185669,3126.185669,887.634307,887.634307,357.542004,357.542004,926.257871,3406.854319
Aetomylaeus nichofii,Skates & Rays,1.000000,single,high,137699.64,106.362581,378.025577,59.545879,236.053692,2128.450324,2171.723686,1300.862488,3126.185669,3126.185669,3126.185669,887.634307,357.542004,3126.185669,3126.185669,887.634307,887.634307,357.542004,357.542004,926.257871,3406.854319
Aetomylaeus maculatus,Skates & Rays,1.000000,single,high,136912.69,106.362581,378.025577,59.545879,236.053692,2128.450324,2171.723686,1300.862488,3126.185669,3126.185669,3126.185669,887.634307,357.542004,3126.185669,3126.185669,887.634307,887.634307,357.542004,357.542004,926.257871,3406.854319
Argyrosomus heinii,Med Benthic Carnivores,1.000000,single,high,135616.069,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,120.801970,213.813007
Protonibea diacanthus,Med Benthic Carnivores,1.000000,single,high,133399.157,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,120.801970,213.813007
Bregmaceros mcclellandi,Anchovies,1.000000,single,high,130772.547,106.362581,306.237713,51.507642,86.248227,292.993573,292.993573,286.254721,324.440662,324.440662,324.440662,245.251402,121.200331,324.440662,324.440662,245.251402,245.251402,121.200331,121.200331,255.511169,353.493547
Acanthopagrus bifasciatus,Med Benthic Carnivores,1.000000,single,medium,129833.095,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,120.801970,213.813007
Upeneus sulphureus,Small Benthic Carnivores,1.000000,single,high,128247.444,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.428786,169.279514
Auxis rochei,Tunas,1.000000,single,high,128202.74,106.362581,1377.951482,145.091076,354.016089,804.627355,818.101111,575.125081,970.782826,970.782826,970.782826,487.056907,182.863315,970.782826,970.782826,487.056907,487.056907,182.863315,182.863315,514.978542,1083.073415
Grammoplites suppositus,Med Benthic Carnivores,1.000000,single,high,124640.154,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,120.801970,213.813007
Scolopsis taeniata,Small Benthic Carnivores,1.000000,single,high,123482.736,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.428786,169.279514
Sparidentex hasta,Med Benthic Carnivores,1.000000,single,medium,115717.206,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,120.801970,213.813007
Loliginidae,Cephalopods,1.000000,single,high,114650.837,106.362581,1254.312676,135.996248,384.963959,1331.752693,1334.257295,1300.900862,2933.853362,2933.853362,2933.853362,1771.038680,582.871532,2933.853362,2933.853362,1771.038680,1771.038680,582.871532,582.871532,1904.354617,3263.675794
Plectorhinchus,Med Benthic Carnivores,1.000000,single,medium,114147.33,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,120.801970,213.813007
Gerres oyena,Small Benthic Carnivores,1.000000,single,medium,112929.367,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.428786,169.279514
Caranx,Large Benthic Carnivores,1.000000,single,medium,112143.882,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Siganus,Benthic Omnivores,1.000000,single,medium,112019.448,106.362581,34.853983,11.533933,23.954598,122.110584,122.110584,119.668372,234.326211,234.326211,234.326211,32.574396,28.191927,234.326211,234.326211,32.574396,32.574396,28.191927,28.191927,34.709256,257.012260
Sphyraenidae,Large Pelagics,1.000000,single,high,110456.847,106.362581,1182.417917,130.579526,655.098468,848.885192,883.261112,865.595889,1961.116323,1961.116323,1961.116323,1097.797369,300.803420,1961.116323,1961.116323,1097.797369,1097.797369,300.803420,300.803420,1171.907330,2200.248768
Argyrosomus japonicus,Med Benthic Carnivores,1.000000,single,high,107986.08,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,120.801970,213.813007
Pteriomorphia,Heterotrophic Benthos,1.000000,single,high,107530.654,106.362581,19.947374,7.853921,13.270207,123.888042,123.888042,15.362117,260.720597,260.720597,260.720597,19.314018,17.703696,260.720597,260.720597,19.314018,19.314018,17.703696,17.703696,20.650834,285.015306
Thunnus obesus,Tunas,1.000000,single,high,105350.903,106.362581,1377.951482,145.091076,354.016089,804.627355,818.101111,575.125081,970.782826,970.782826,970.782826,487.056907,182.863315,970.782826,970.782826,487.056907,487.056907,182.863315,182.863315,514.978542,1083.073415
Pampus chinensis,Med Benthic Carnivores,1.000000,single,high,104197.653,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,120.801970,213.813007
Istiophoridae,Large Pelagics,1.000000,single,medium,102450.66,106.362581,1182.417917,130.579526,655.098468,848.885192,883.261112,865.595889,1961.116323,1961.116323,1961.116323,1097.797369,300.803420,1961.116323,1961.116323,1097.797369,1097.797369,300.803420,300.803420,1171.907330,2200.248768
Gerreidae,Small Benthic Carnivores,1.000000,single,medium,101615.529,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.428786,169.279514
Acanthopagrus berda,Med Benthic Carnivores,1.000000,single,medium,101347.688,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,120.801970,213.813007
Pelates quadrilineatus,Small Benthic Carnivores,1.000000,single,high,100413.986,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.428786,169.279514
Rhabdosargus sarba,Med Benthic Carnivores,1.000000,single,medium,96058.328,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,120.801970,213.813007
Rhizostomeae,Micro Nekton,1.000000,single,high,94123.927,106.362581,169.184545,34.231330,53.056441,117.681204,117.681204,91.555977,131.142973,131.142973,131.142973,96.501359,51.765447,131.142973,131.142973,96.501359,96.501359,51.765447,51.765447,99.732336,139.395980
Hemiramphus,Small Benthopelagics,1.000000,single,medium,92212.608,106.362581,735.919846,94.203452,274.118485,1003.748472,1056.007849,1032.775676,1426.864607,1426.864607,1426.864607,914.129060,345.870401,1426.864607,1426.864607,914.129060,914.129060,345.870401,345.870401,957.660399,1577.210486
Terapon,Small Benthic Carnivores,1.000000,single,high,91554.597,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.428786,169.279514
Pterotolithus maculatus,Med Benthic Carnivores,1.000000,single,high,91091.029,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,120.801970,213.813007
Flavocaranx bajad,Large Benthic Carnivores,1.000000,single,medium,90583.988,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Selar crumenophthalmus,Small Benthopelagics,1.000000,single,high,90156.872,106.362581,735.919846,94.203452,274.118485,1003.748472,1056.007849,1032.775676,1426.864607,1426.864607,1426.864607,914.129060,345.870401,1426.864607,1426.864607,914.129060,914.129060,345.870401,345.870401,957.660399,1577.210486
Chanos chanos,Benthic Omnivores,1.000000,single,medium,85337.002,106.362581,34.853983,11.533933,23.954598,122.110584,122.110584,119.668372,234.326211,234.326211,234.326211,32.574396,28.191927,234.326211,234.326211,32.574396,32.574396,28.191927,28.191927,34.709256,257.012260
Palinuridae,Crabs & Lobster,1.000000,single,high,82308.441,106.362581,75.373862,19.617010,40.480080,77.811758,77.811758,75.944276,117.553732,117.553732,117.553732,38.109542,24.778770,117.553732,117.553732,38.109542,38.109542,24.778770,24.778770,41.521391,131.082364
Sardinella,Clupeids,1.000000,single,high,78171.395,106.362581,88.561632,21.920534,63.185331,125.502905,125.502905,122.867344,135.671609,135.671609,135.671609,106.962478,52.045425,135.671609,135.671609,106.962478,106.962478,52.045425,52.045425,110.161718,144.774380
Octopus,Cephalopods,1.000000,single,high,77026.651,106.362581,1254.312676,135.996248,384.963959,1331.752693,1334.257295,1300.900862,2933.853362,2933.853362,2933.853362,1771.038680,582.871532,2933.853362,2933.853362,1771.038680,1771.038680,582.871532,582.871532,1904.354617,3263.675794
Eleutheronema tetradactylum,Large Benthic Carnivores,1.000000,single,medium,76429.9,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Panulirus homarus,Crabs & Lobster,1.000000,single,high,75750.037,106.362581,75.373862,19.617010,40.480080,77.811758,77.811758,75.944276,117.553732,117.553732,117.553732,38.109542,24.778770,117.553732,117.553732,38.109542,38.109542,24.778770,24.778770,41.521391,131.082364
Drepane punctata,Med Benthic Carnivores,1.000000,single,medium,73346.751,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,120.801970,213.813007
Lates calcarifer,Large Benthic Carnivores,1.000000,single,medium,69936.475,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Epinephelus malabaricus,Large Benthic Carnivores,1.000000,single,high,66905.514,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Istiompax indica,Large Pelagics,1.000000,single,medium,66202.957,106.362581,1182.417917,130.579526,655.098468,848.885192,883.261112,865.595889,1961.116323,1961.116323,1961.116323,1097.797369,300.803420,1961.116323,1961.116323,1097.797369,1097.797369,300.803420,300.803420,1171.907330,2200.248768
Leiognathus,Small Benthic Carnivores,1.000000,single,high,66028.365,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.428786,169.279514
Alepes,Small Benthopelagics,1.000000,single,high,65505.975,106.362581,735.919846,94.203452,274.118485,1003.748472,1056.007849,1032.775676,1426.864607,1426.864607,1426.864607,914.129060,345.870401,1426.864607,1426.864607,914.129060,914.129060,345.870401,345.870401,957.660399,1577.210486
Chondrichthyes,Sharks | Skates & Rays,0.715817 | 0.284183,catch_composition,medium,63169.735,106.362581,1946.568502,176.421748,1003.861031,2004.425457,2054.111071,1388.476293,3701.599597,3701.599597,3701.599597,1387.067246,396.000338,3701.599597,3701.599597,1387.067246,1387.067246,396.000338,396.000338,1442.441670,4194.616006
Leiognathus equula,Small Benthic Carnivores,1.000000,single,high,59620.265,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.428786,169.279514
Epinephelus tauvina,Large Benthic Carnivores,1.000000,single,high,57690.605,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Gastropoda,Heterotrophic Benthos,1.000000,single,high,57458.737,106.362581,19.947374,7.853921,13.270207,123.888042,123.888042,15.362117,260.720597,260.720597,260.720597,19.314018,17.703696,260.720597,260.720597,19.314018,19.314018,17.703696,17.703696,20.650834,285.015306
Catostylus perezi,Micro Nekton,1.000000,single,high,54884.475,106.362581,169.184545,34.231330,53.056441,117.681204,117.681204,91.555977,131.142973,131.142973,131.142973,96.501359,51.765447,131.142973,131.142973,96.501359,96.501359,51.765447,51.765447,99.732336,139.395980
Gnathanodon speciosus,Large Benthic Carnivores,1.000000,single,medium,54682.402,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Carcharhinus melanopterus,Sharks,1.000000,single,high,53465.943,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1647.369658,4507.362005
Tetraodontidae,Small Benthic Carnivores,1.000000,single,high,53202.949,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.428786,169.279514
Rhabdosargus haffara,Med Benthic Carnivores,1.000000,single,medium,52420.816,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,120.801970,213.813007
Gerres,Small Benthic Carnivores,1.000000,single,medium,47890.919,106.362581,47.875255,14.351766,47.936313,123.682770,123.682770,121.085432,160.705061,160.705061,160.705061,86.695750,48.551122,160.705061,160.705061,86.695750,86.695750,48.551122,48.551122,90.428786,169.279514
Platycephalidae,Med Benthic Carnivores,1.000000,single,high,47703.957,106.362581,153.506319,32.014124,100.687820,159.061371,159.061371,156.039205,198.208223,198.208223,198.208223,116.373231,56.490526,198.208223,198.208223,116.373231,116.373231,56.490526,56.490526,120.801970,213.813007
Cephea,Micro Nekton,1.000000,single,high,45450.715,106.362581,169.184545,34.231330,53.056441,117.681204,117.681204,91.555977,131.142973,131.142973,131.142973,96.501359,51.765447,131.142973,131.142973,96.501359,96.501359,51.765447,51.765447,99.732336,139.395980
Panulirus polyphagus,Crabs & Lobster,1.000000,single,high,42337.076,106.362581,75.373862,19.617010,40.480080,77.811758,77.811758,75.944276,117.553732,117.553732,117.553732,38.109542,24.778770,117.553732,117.553732,38.109542,38.109542,24.778770,24.778770,41.521391,131.082364
Decapterus russelli,Small Benthopelagics,1.000000,single,high,42325.271,106.362581,735.919846,94.203452,274.118485,1003.748472,1056.007849,1032.775676,1426.864607,1426.864607,1426.864607,914.129060,345.870401,1426.864607,1426.864607,914.129060,914.129060,345.870401,345.870401,957.660399,1577.210486
Pristipomoides filamentosus,Large Benthic Carnivores,1.000000,single,high,42092.927,106.362581,1113.102078,125.259096,249.981248,421.749845,575.638232,564.125467,1114.691652,1114.691652,1114.691652,635.937656,217.238675,1114.691652,1114.691652,635.937656,635.937656,217.238675,217.238675,686.067599,1252.543178
Lamnidae,Sharks,1.000000,single,high,39277.558,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1647.369658,4507.362005
Sphyrnidae,Sharks,1.000000,single,high,38875.659,106.362581,2569.289220,222.822151,1308.685037,1955.186859,2007.418175,1423.259486,3930.042293,3930.042293,3930.042293,1585.345045,411.268522,3930.042293,3930.042293,1585.345045,1585.345045,411.268522,411.268522,1647.369658,4507.362005
Saccostrea cuccullata,Heterotrophic Benthos,1.000000,single,high,36488.998,106.362581,19.947374,7.853921,13.270207,123.888042,123.888042,15.362117,260.720597,260.720597,260.720597,19.314018,17.703696,260.720597,260.720597,19.314018,19.314018,17.703696,17.703696,20.650834,285.015306
Xiphias gladius,Large Pelagics,1.000000,single,medium,35924.91,106.362581,1182.417917,130.579526,655.098468,848.885192,883.261112,865.595889,1961.116323,1961.116323,1961.116323,1097.797369,300.803420,1961.116323,1961.116323,1097.797369,1097.797369,300.803420,300.803420,1171.907330,2200.248768
Hilsa kelee,Clupeids,1.000000,single,high,35900.785,106.362581,88.561632,21.920534,63.185331,125.502905,125.502905,122.867344,135.671609,135.671609,135.671609,106.962478,52.045425,135.671609,135.671609,106.962478,106.962478,52.045425,52.045425,110.161718,144.774380
